title,rate,rate_nums,onyear,area
血婚新娘,5.3,227,2015,西班牙 / 德国 / 土耳其
这个高中没有鬼 3,5.3,229,2015,泰国
海难1890,5.3,224,2015,日本 / 土耳其
2015湖南卫视春节联欢晚会,5.3,127,2015,中国大陆
小市民,5.3,103,2015,韩国
十六公里长的夜,5.3,85,2015,台湾
刀锋,5.3,65,2015,美国
亡命之徒,5.3,44,2015,美国
消失,5.3,36,2015,美国
之旅,5.3,27,2015,中国大陆
一念天堂,5.2,29950,2015,中国大陆
闪烁的爱情,5.2,6104,2015,日本
前辈和她,5.2,1223,2015,日本
陌生之地,5.2,1031,2015,澳大利亚 / 爱尔兰
茉莉·梦妮与神奇的催眠书,5.2,917,2015,英国
不死之身,5.2,845,2015,美国 / 加拿大
我有时候也想成为A片主人公,5.2,390,2015,韩国
陷阱：致命的诱惑,5.2,415,2015,韩国
如果有荆棘,5.2,407,2015,加拿大 / 美国
北京时间,5.2,427,2015,中国大陆
大学时代,5.2,431,2015,中国大陆
慈母复仇路,5.2,312,2015,美国
面具之下,5.2,315,2015,美国
枪火游戏,5.2,303,2015,哥伦比亚
杰姆和全息图,5.2,208,2015,美国
O型阴性,5.2,182,2015,加拿大
名侦探凯瑟琳,5.2,161,2015,日本
黑镜之内,5.2,124,2015,中国大陆
临时工,5.2,102,2015,美国
寻物少女,5.2,54,2015,台湾
使命召唤,5.2,49,2015,美国
独一无二,5.2,24,2015,台湾
第三种爱情,5.1,42403,2015,中国大陆 / 韩国
妈妈的朋友,5.1,4839,2015,韩国
丧尸围城：瞭望塔,5.1,3353,2015,美国
隔壁的男孩,5.1,2693,2015,美国
末日深眠,5.1,1933,2015,美国
碟仙碟仙,5.1,1260,2015,香港
人狼游戏：疯狂的狐狸,5.1,716,2015,日本
野马,5.1,570,2015,美国
猪一样的女子,5.1,535,2015,韩国
惊魂太空舱,5.1,462,2015,英国
我们全家不太熟,5.1,270,2015,台湾
邻家有爱 2,5.1,183,2015,泰国
微博直播杀人事件,5.1,139,2015,中国大陆
里约夜未眠,5.1,124,2015,巴西 / 德国
罗素的疯狂,5.1,102,2015,美国
小镇迷踪,5.1,89,2015,美国
流血的心,5.1,78,2015,美国
陷入麻烦的女孩,5.1,70,2015,美国
我也是个粗人,5.1,72,2015,印度
荷尔蒙大冒险,5.1,60,2015,马拉西亚
警察不好当,5.1,55,2015,中国大陆
F**K,5.1,29,2015,法国
樱桃小丸子：来自意大利的少年,7,14697,2015,日本
铜牌巨星,7,10673,2015,美国
中国城,7,8250,2015,韩国
少女日记,7,6947,2015,美国
律政英雄 新电影版,7,4229,2015,日本
已是香港明日,7,4082,2015,美国 / 香港
少数意见,7,2923,2015,韩国
攻壳机动队 新剧场版,7,2867,2015,日本
光辉岁月,7,2746,2015,韩国
幻梦墓园,7,2153,2015,泰国 / 英国 / 法国 / 德国 / 马来西亚 / 韩国 / 墨西哥 / 美国 / 挪威
百日告別,7,2230,2015,台湾
实验者,7,2090,2015,美国
侠僧探案传奇之王陵之谜,7,1755,2015,中国大陆
我的母亲,7,1614,2015,意大利 / 法国
侠僧探案传奇之大兴赌坊,7,1541,2015,中国大陆
演员龟冈拓次,7,1207,2015,日本
借来的时间,7,1210,2015,美国
神父俱乐部,7,1089,2015,智利
差点改变世界的人,7,1064,2015,德国
一千零一夜第1部：不安之人,7,960,2015,葡萄牙 / 法国 / 德国 / 瑞士
棋盘游戏,7,860,2015,泰国 / 美国 / 印度尼西亚
第二次爱你,7,834,2015,中国大陆
施耐德对决巴克斯,7,763,2015,荷兰
处女之誓,7,907,2015,意大利 / 瑞士 / 德国 / 阿尔巴尼亚 / 科索沃 / 法国
太阳的孩子,7,693,2015,台湾
复仇法庭,7,607,2015,日本
慢性,7,559,2015,法国 / 墨西哥
巴尼·汤姆森传奇,7,481,2015,英国 / 加拿大 Canada / 美国
奇迹动物园2015：生命的接力棒,7,380,2015,日本
人生闹剧,7,254,2015,印度
蚀之怀朴抱素,7,227,2015,中国大陆
你也不美丽,7,242,2015,爱尔兰 Ireland
爸爸的晚餐,7,169,2015,中国大陆
缺角一族,7,162,2015,台湾
家庭护理,7,141,2015,捷克 / 斯洛伐克
café 理想国~岩手物语,7,119,2015,日本
老阿姨,7,138,2015,中国大陆
12分,7,107,2015,奥地利
樱花草,7,109,2015,美国
纪念品,7,111,2015,中国大陆
追击,6.8,133,2015,爱尔兰
伤痛不会将我们拆散,7,81,2015,美国
阳光樱,7,77,2015,日本
图腾,7,63,2015,挪威 Norway
琼恩老爹,7,58,2015,以色列
晚风,7,53,2015,中国大陆
艾米莉亚和杜瓦特,7,53,2015,德国 / 葡萄牙
剧场版 牙狼：黄金风暴 翔,6.9,47,2015,日本
隐秘血浆,7,37,2015,美国
你相信么？,7,32,2015,美国
19岁,7,31,2015,美国
重生,7,30,2015,以色列
克利夫兰绑架案,7,30,2015,美国
狼图腾,6.9,143552,2015,中国大陆 / 法国
终结者：创世纪,6.9,88321,2015,美国
念念,6.9,36506,2015,香港 / 台湾
寄生兽：完结篇,6.9,29497,2015,日本
二十,6.9,17882,2015,韩国
震荡效应,6.9,5733,2015,英国 / 澳大利亚 / 美国
世界奇妙物语 25周年秋季特别篇 杰作再现篇,7,4864,2015,日本
粉与灰,6.9,4372,2015,日本
冬,6.9,3728,2015,中国大陆
ST 红白的搜查档案,6.9,2803,2015,日本
年轻的女王,6.9,2167,2015,加拿大 / 芬兰 / 法国 / 德国 / 瑞典
猛于炮火,6.9,2092,2015,挪威 / 法国 / 丹麦
危机大逆袭,6.9,2112,2015,美国
珍妮的婚礼,6.9,1777,2015,美国
侠僧探案传奇之白马镖局,6.9,1624,2015,中国大陆
日本的天空下,6.9,1223,2015,日本
电子云层下,6.9,1041,2015,俄罗斯 / 乌克兰 / 波兰
迎风而立的狮子,6.9,890,2015,日本
艺术大师,6.9,887,2015,日本
昂首挺胸,6.9,486,2015,法国
去屎吧！,6.9,354,2015,西班牙 / 英国
第二次二十岁,6.9,384,2015,韩国 / 意大利
还俗,6.9,353,2015,中国大陆
爱别自有方,6.9,334,2015,美国
幽情密使,6.9,320,2015,英国
有的人,6.9,311,2015,中国大陆
詹姆斯·怀特,6.9,300,2015,美国
遇上我的真命天子,6.9,293,2015,印度
娜希德,6.9,286,2015,伊朗
蚀之春风桃李,6.9,190,2015,中国大陆
国家反抗者弗里茨·鲍尔,6.9,184,2015,德国
新浪花金融道,6.9,165,2015,日本
假面复仇,6.9,162,2015,意大利
勇者无畏,6.9,95,2015,德国
雪行,6.9,98,2015,韩国
自杀理论,6.9,89,2015,Australia
像她这样的女孩,6.9,79,2015,美国
离骚II·十年后,6.9,83,2015,中国大陆
恋恋葡萄园,6.9,75,2015,法国
母亲的梦想,6.9,74,2015,中国大陆
伴你同行,6.9,59,2015,中国大陆
去看北极光,6.9,44,2015,加拿大
生活的平衡,6.9,42,2015,法国
塔克洛班的困境,6.9,44,2015,菲律宾
富有的人,6.9,42,2015,印度
我们梦中的祥和,6.9,38,2015,立陶宛 / 俄罗斯 / 法国
积极生活：阿伦特的精神,6.9,32,2015,以色列 / 加拿大
爱斯基摩闯纽约,6.9,36,2015,美国 / 加拿大
破布联盟,7,27,2015,俄罗斯
捉妖记,6.8,249234,2015,中国大陆 / 香港
灰姑娘,6.8,115884,2015,美国 / 英国
战狼,6.8,117411,2015,中国大陆
少年巴比伦,6.8,14671,2015,中国大陆
橘色奇迹,6.8,9991,2015,日本
远离尘嚣,6.8,6879,2015,英国 / 美国
极秘搜查,6.8,4678,2015,韩国
躲藏,6.8,4688,2015,美国
白河夜船,6.8,2357,2015,日本
爱与和平,6.8,2262,2015,日本
爱与黑暗的故事,6.8,2015,2015,以色列
那些人们,6.8,1712,2015,美国
企鹅小守护,6.8,1447,2015,澳大利亚
战争,6.8,1443,2015,丹麦
生存回圈,6.8,1345,2015,美国
战前童年,6.8,1158,2015,英国 / 法国 / 匈牙利
我是和尚,6.8,959,2015,日本
三代人,6.8,792,2015,美国
如果上帝愿意,6.8,777,2015,意大利
书写人生,6.8,777,2015,美国
穆勒老师必须离开,6.8,705,2015,德国
人情世故,6.8,657,2015,美国
关于他们,6.8,563,2015,法国 / 比利时
女孩舞步,6.8,470,2015,日本
斩蛇,6.8,433,2015,澳大利亚
敢死营,6.8,431,2015,俄罗斯
友军倒下,6.8,431,2015,美国
火山下的人生,6.8,404,2015,危地马拉 / 法国
大地与阴影,6.8,378,2015,哥伦比亚 / 法国 / 荷兰 / 智利 / 巴西
临时保姆2,6.8,380,2015,法国
谎话连篇,6.8,339,2015,日本
封锁,6.8,269,2015,法国 / 卡塔尔 / 土耳其
战力外搜查官SP,6.8,222,2015,日本
搏击兄弟,6.8,187,2015,印度
返乡的旅程,6.8,171,2015,印度
芝拉克,6.8,126,2015,美国
故我在,6.8,119,2015,美国
重返17岁,6.8,133,2015,法国
母亲的树,6.8,116,2015,日本
吾之荣誉即忠诚,6.8,115,2015,意大利
愿你被爱,6.8,114,2015,法国
全权委托,6.8,87,2015,波兰
东京风之交响乐团,6.8,88,2015,日本
白杨之秋,6.8,76,2015,日本
激战之羊,6.8,71,2015,斯洛伐克 / 捷克
桑榆街9号,6.8,76,2015,中国大陆
漫展老一套,6.8,54,2015,美国
黎明前的两个夜晚,6.8,57,2015,芬兰 / 立陶宛
伊娃和里昂,6.8,57,2015,法国
一瞬,6.8,55,2015,泰国
日长似岁,6.8,51,2015,澳大利亚
地下室,6.8,46,2015,德国
多莉的花轿,6.8,49,2015,印度
阿拉伯偶像,6.8,46,2015,巴勒斯坦
犯罪现场：灼人,6.8,39,2015,德国
春去秋来,6.8,35,2015,德国
湄公河,6.8,30,2015,加拿大 / 老挝 / 泰国
潜艇小孩,6.8,30,2015,美国
阿罩雾风云2落子,6.8,27,2015,台湾
女巫,6.7,12989,2015,美国 / 英国 / 加拿大 / 巴西
暗夜逐仇,6.7,11261,2015,美国
幸存的女孩,6.7,9165,2015,美国
十七岁,6.7,8287,2015,台湾
尸忆,6.7,6056,2015,台湾 / 日本
残秽，不可以住的房间,6.7,5923,2015,日本
涉外大饭店2,6.7,4558,2015,美国 / 英国 / 阿联酋
战斧骨,6.7,3864,2015,美国
罪恶的编年史,6.7,3689,2015,韩国
速度超越激情,6.7,3139,2015,美国
侦探：开端,6.7,3076,2015,韩国
风流艳妇,6.7,3023,2015,英国
手机,6.7,2837,2015,韩国
独家报道：良辰杀人记,6.7,2277,2015,韩国
恋爱二三事,6.7,2062,2015,日本
生缝寸尺心,6.7,1254,2015,日本
市场法律,6.7,1194,2015,法国
无无眠,6.7,752,2015,中国大陆 / 台湾 / 香港
该死的歌德2,6.7,849,2015,德国
悄然之星,6.7,789,2015,日本
钝感之爱,6.7,759,2015,美国
幻影,6.7,714,2015,印度
蓝色时分,6.7,648,2015,泰国
克利夏,6.7,609,2015,美国
杀手一号,6.7,545,2015,法国
杉原千亩,6.7,508,2015,日本 / 波兰 / 美国
一千零一夜第3部：迷醉之人,6.7,455,2015,葡萄牙 / 法国 / 德国 / 瑞士
幽灵男孩,6.7,501,2015,法国 / 比利时
狼少女与黑王子OAD,6.7,384,2015,日本
宝藏,6.7,373,2015,罗马尼亚 / 法国
明日若至,6.7,366,2015,日本
红白诞生之日,6.7,259,2015,日本
天堂套房,6.7,263,2015,荷兰 / 瑞典 / 保加利亚
慷慨之心,6.7,237,2015,印度
命运速递,6.7,230,2015,中国大陆
非天非地,6.7,186,2015,法国 / 比利时
吉祥物之惑,6.7,170,2015,美国
囚,6.8,140,2015,台湾
火,6.7,125,2015,阿根廷
希腊高速公路,6.7,117,2015,德国
第一小分队,6.7,110,2015,俄罗斯
地中海,6.7,95,2015,意大利 / 法国 / 美国 / 德国 / 卡塔尔
囚犯,6.7,89,2015,法国 / 比利时
设拉子的九月,6.7,93,2015,美国
一切安好,6.7,88,2015,奥地利 / 德国
盂兰盆节的弟弟,6.7,77,2015,日本
奥古斯丁的激情,6.7,79,2015,加拿大
麻木,6.7,74,2015,加拿大
曾经和永远,6.8,53,2015,法国
朵拉或我们父母的性神经官能症,6.7,56,2015,瑞士 / 德国
向日葵之丘·1983年夏,6.7,68,2015,日本
街头爱情,6.7,66,2015,美国
辛格金闪闪,6.7,59,2015,印度
夏日感悟,6.7,54,2015,法国 / 德国
何种谋杀,6.7,61,2015,韩国
牛奶树下,6.7,54,2015,英国
苏黎世,6.7,51,2015,荷兰 / 德国 / 比利时
华夫格街,6.7,50,2015,美国
洛杉矶无人行走,6.7,40,2015,美国
无所畏惧,6.7,41,2015,法国
德绍舞者,6.7,29,2015,德国
冲锋车,6.6,25819,2015,香港 / 中国大陆
黑处有什么,6.6,25922,2015,中国大陆
焦点,6.6,20166,2015,美国
奋斗的乔伊,6.6,14437,2015,美国
完美音调2,6.6,14289,2015,美国
童军手册之僵尸启示录,6.6,7239,2015,美国
所罗门的伪证前篇：事件,6.6,6051,2015,日本
世界奇妙物语 25周年春季特别篇 人气漫画家竞演篇,6.6,5574,2015,日本
44号孩子,6.6,4256,2015,美国
跟别人睡了,6.6,3641,2015,美国
麦吉的计划,6.6,2412,2015,美国
再见金钱，前往贫困村,6.6,2234,2015,日本
日本最长的一天,6.6,2335,2015,日本
洛洛,6.6,2094,2015,法国
盛先生的花儿,6.6,1917,2015,中国大陆
愤怒的律师,6.6,1784,2015,韩国
Z岛,6.6,1785,2015,日本
眼,6.6,1490,2015,香港 / 中国大陆
游戏改变者,6.6,1244,2015,英国
幸存者,6.6,1173,2015,英国
吾血之血,6.6,892,2015,意大利 / 瑞士 / 法国
托马斯和朋友们：多多岛之迷失宝藏,6.6,584,2015,英国
奇人密码：古罗布之迷,6.6,470,2015,台湾
文英,6.6,391,2015,韩国
妈妈,6.6,363,2015,西班牙
希望生长的地方,6.6,313,2015,美国
哥哥,6.6,307,2015,韩国
往事如河,6.6,349,2015,美国
爸爸做的早餐,6.6,287,2015,俄罗斯
方氏家族,6.6,272,2015,美国
七只乌鸦,6.6,266,2015,捷克 / 斯洛伐克
麻雀,6.6,259,2015,冰岛
恶魔,6.6,240,2015,加拿大
我不能没有你,6.6,206,2015,日本
为什么是我？,6.6,172,2015,罗马尼亚 / 保加利亚 / 匈牙利
嬉皮已死，朋克永生,6.6,161,2015,德国
有罪,6.6,167,2015,德国
寂寞芳心,6.6,126,2015,中国大陆
消灭大学生,6.6,145,2015,中国大陆
送别,6.6,147,2015,中国大陆
平凡的世界,6.6,133,2015,美国
红楼梦,6.6,133,2015,中国大陆
耳蜗,6.6,126,2015,中国大陆
群青色大道,6.6,117,2015,日本
跟着我,6.6,119,2015,荷兰
伊萨卡,6.6,105,2015,美国
生命之光,6.6,81,2015,美国
青春激荡的岁月,6.6,79,2015,中国大陆
高中女生,6.6,67,2015,韩国
单身女士,6.6,70,2015,泰国
穿越麦田,6.5,63,2015,美国
醉美人生,6.6,47,2015,中国大陆
滑板少年,6.6,44,2015,美国
爱情算不算,6.6,40,2015,台湾
抉择,6.6,35,2015,意大利
桥牌搭档,6.6,36,2015,美国
新闻情缘,6.6,36,2015,美国
瓦伦汀,6.6,29,2015,法国
捕鲸,6.6,29,2015,日本
太平轮(下)·彼岸,6.5,38246,2015,中国大陆 / 香港
爱恋,6.5,11427,2015,法国 / 比利时
分手再说我爱你,6.5,9755,2015,中国大陆 / 香港
传奇,6.5,8638,2015,英国
对风说爱你,6.5,5564,2015,台湾 / 中国大陆
黑司祭们,6.5,5088,2015,韩国
脑内中毒大作战,6.5,4608,2015,日本
选角风云,6.5,3690,2015,美国
杀死汝伴,6.5,3248,2015,英国
岸边之旅,6.5,2620,2015,日本 / 法国
延坪海战,6.5,2666,2015,韩国
客人,6.5,2298,2015,韩国
地狱奶奶,6.5,1946,2015,韩国
辣妞征集,6.5,1872,2015,美国
爱情初学者,6.5,1640,2015,意大利 / 法国
甜蜜地狱之家,6.5,1553,2015,美国
烈日迷踪,6.5,1550,2015,美国
心理学家成海朔的挑战2：家人为何消失？操控人心的疯子,6.5,1512,2015,日本
狼群,6.5,1240,2015,美国
雨树之国,6.5,977,2015,日本
霓虹牛,6.5,782,2015,巴西 / 乌拉圭 / 荷兰
视觉侦探日暮旅人,6.5,600,2015,日本
蓝调女王,6.5,546,2015,美国
怪女孩,6.5,438,2015,日本
大爸爸，小爸爸和其它故事,6.5,437,2015,越南 / 法国 / 德国 / 荷兰
身体,6.5,409,2015,波兰
德兰,6.5,401,2015,中国大陆
爱之谷,6.5,351,2015,法国 / 比利时
鸿孕假期,6.5,366,2015,美国
半岛孤儿,6.5,226,2015,韩国
父亲的信徒,6.5,203,2015,澳大利亚
一号有轨电车运行了,6.5,190,2015,日本
了不起的薄伽丘,6.5,169,2015,意大利 / 法国
失去的女孩,6.5,186,2015,瑞典
我是吉姆,6.5,122,2015,英国
杀死耶稣,6.5,109,2015,美国
超人,6.5,123,2015,韩国
神无,6.5,123,2015,美国
北京深处,6.5,100,2015,中国大陆
永不放弃,6.5,93,2015,美国 / 摩洛哥 / 西班牙 / 英国
你想去哪儿，亲爱的？,6.5,84,2015,德国
帮派,6.5,74,2015,阿根廷 / 巴西 / 法国
一路摩擦,6.5,61,2015,中国大陆
大圣,6.5,72,2015,中国大陆
我们是恶魔,6.5,68,2015,德国
谜河,6.5,70,2015,澳大利亚
我的蓝鬼,6.5,61,2015,日本
119天：海上历险记,6.5,58,2015,新西兰
爸爸,6.5,60,2015,德国 / 科索沃 / 马其顿 / 法国
皮卡丘与神奇宝贝音乐队,6.5,51,2015,日本
勇敢之镇,6.5,58,2015,美国 / 加拿大
女儿,6.5,43,2015,澳大利亚
青藤,6.5,41,2015,土耳其 / 德国
After Words,6.5,35,2015,美国
睁眼之时,6.5,40,2015,突尼斯 / 法国 / 比利时
代号玛利亚,6.5,32,2015,哥伦比亚 / 阿根廷 / 法国
列车厢,6.5,36,2015,中国大陆
当我们在谈论堕胎时我们在谈论什么？,6.5,32,2015,美国
私奔公路,6.5,28,2015,中国大陆
复仇之城,6.5,33,2015,印度
像法国电影那样,6.5,25,2015,韩国
泰迪熊2,6.4,60574,2015,美国
失孤,6.4,56289,2015,中国大陆 / 香港
奸臣,6.4,36937,2015,韩国
时光尽头的恋人,6.4,34043,2015,美国
陀地驱魔人,6.4,21590,2015,香港
燃情主厨,6.4,18920,2015,美国
江南1970,6.4,12527,2015,韩国
黑色弥撒,6.4,10762,2015,美国
魔法老师,6.4,10423,2015,英国 / 美国
狱前教育,6.4,8122,2015,美国
工作女郎,6.4,7699,2015,韩国
探访惊魂,6.4,6054,2015,美国
老爸当家,6.4,4210,2015,美国
真命天子,6.4,4097,2015,美国
一狱一世界：高登阔少蹲监日记,6.4,3590,2015,香港
抢劫,6.4,2858,2015,美国
同步,6.4,2789,2015,美国
尸者帝国,6.4,2397,2015,日本
鬣狗之路,6.4,2174,2015,加拿大
死开啲啦,6.4,2012,2015,香港
桃李花歌,6.4,1880,2015,韩国
天空之蜂,6.4,1309,2015,日本
青田街一号,6.4,1242,2015,台湾
西部战线,6.4,1208,2015,韩国
黑暗宇宙,6.4,1059,2015,法国 / 葡萄牙
战火中的芭蕾,6.4,1046,2015,中国大陆
心路历程,6.4,995,2015,日本
圣诞节前夜,6.4,965,2015,美国
橄榄球传奇,6.4,907,2015,美国
满月酒,6.4,807,2015,台湾 / 美国
要爸还是妈,6.4,774,2015,法国 / 比利时
胶片时代爱情,6.4,653,2015,韩国
遗弃,6.4,626,2015,加拿大 / 法国 / 美国
拉姆,6.4,579,2015,美国
助产士,6.4,555,2015,芬兰 / 立陶宛
圣母,6.4,554,2015,韩国
大幕拉开,6.4,543,2015,日本
封面有男天,6.4,567,2015,美国
尘世女王,6.4,412,2015,美国
永恒生活,6.4,346,2015,奥地利
当我们做梦时,6.4,246,2015,德国 / 法国
爱的未知数,6.4,229,2015,中国大陆
风之信,6.4,184,2015,日本
水色站,6.4,147,2015,韩国
娱人日记,6.4,107,2015,美国
瑟依德,6.4,120,2015,吉尔吉斯斯坦
衰小王子,6.3,120,2015,荷兰 Netherlands
守夜,6.4,122,2015,法国 / 比利时
爱,6.4,104,2015,越南
抽搐症候群,6.4,97,2015,美国
夏日·跟踪狂·蓝调,6.4,101,2015,日本
无政府主义者,6.4,73,2015,法国
影院天使,6.4,76,2015,日本
菜鸟,6.4,69,2015,台湾
房客,6.5,65,2015,中国大陆
家和万事兴,6.4,63,2015,法国
从此以后,6.4,60,2015,瑞典 / 法国 / 波兰
沃尔特都知道,6.4,55,2015,美国
宾果男孩日记2,6.4,61,2015,德国
迟来的幸福,6.4,46,2015,日本
禁爱嫌疑犯,6.4,51,2015,美国
约塞米蒂,6.4,42,2015,美国
三明治,6.4,41,2015,美国
虐汉,6.4,38,2015,美国
叶问3,6.3,70931,2015,中国大陆 / 香港
幻体：续命游戏,6.3,23007,2015,美国
通灵神探,6.3,21627,2015,美国
女主角失格,6.3,10184,2015,日本
暗杀教室 真人版,6.3,9374,2015,日本
突然变异,6.3,8554,2015,韩国
生活残骸,6.3,6527,2015,美国
1980年代的爱情,6.3,5254,2015,中国大陆
谜一样的双眼,6.3,4868,2015,美国
哆啦A梦：大雄的宇宙英雄记,6.3,2616,2015,日本
瑞奇和闪电,6.3,2377,2015,美国
公主夜游记,6.3,1880,2015,英国
以我为名的变奏曲,6.3,1743,2015,日本
炸掉银行经理,6.3,1653,2015,西班牙
一切都会好的,6.3,1364,2015,德国 / 加拿大 / 法国 / 瑞典 / 挪威
玩命警车,6.3,1440,2015,美国
明乌,6.3,1226,2015,日本
大叔阿什比,6.3,1155,2015,美国
他们叫我吉克,6.3,1091,2015,意大利
万圣年代,6.3,965,2015,美国
夺命交易员,6.3,890,2015,爱尔兰
瞒天计划,6.3,876,2015,英国 / 法国
爵士灵魂,6.3,785,2015,美国
爱上库珀一家,6.3,766,2015,美国
海岸,6.3,714,2015,巴西
夫妇日记,6.3,661,2015,日本
另有他路,6.3,594,2015,韩国
拉链,6.3,553,2015,美国
摇摇欲坠,6.3,551,2015,美国 / 加拿大
淹没,6.3,558,2015,澳大利亚
情迷假期,6.3,496,2015,法国 / 比利时
禁忌之恋,6.3,524,2015,澳大利亚 / 瓦努阿图
西班牙情事2,6.3,412,2015,西班牙
坏宝贝,6.3,383,2015,美国 / 智利
玛格丽特和朱利安,6.3,288,2015,法国
放射海,6.3,298,2015,德国
化石的微笑,6.3,225,2015,日本
僵持,6.3,249,2015,美国
虚拟性成瘾,6.3,224,2015,美国
打断的早晨,6.3,236,2015,英国
死亡山地,6.3,235,2015,格鲁吉亚 Georgia
起终点站,6.3,208,2015,日本
夜魔附身,6.3,206,2015,德国
原谅,6.4,147,2015,中国大陆
